prevention	NN	prevention
,	,	,
and	CC	and
evaluation	NN	evaluation
of	IN	of
COVID-19	NP	<unknown>
in	IN	in
detention	NN	detention
facilities	NNS	facility
.	SENT	.
While	IN	while
the	DT	the
DHS	NP	DHS
's	POS	's
Immigration	NN	immigration
and	CC	and
Customs	NP	Customs
Enforcement	NP	Enforcement
agency	NN	agency
has	VBZ	have
stated	VBN	state
that	IN	that
it	PP	it
complies	VBZ	comply
with	IN	with
CDC	NP	CDC
recommendations	NNS	recommendation
,	,	,
its	PP$	its
policies	NNS	policy
significantly	RB	significantly
differ	VBP	differ
from	IN	from
these	DT	these
CDC	NP	CDC
guidelines	NNS	guideline
,	,	,
placing	VBG	place
detainees	NNS	detainee
at	IN	at
risk	NN	risk
for	IN	for
contracting	VBG	contract
COVID-19	NP	<unknown>
.	SENT	.
This	DT	this
submission	NN	submission
urges	VBZ	urge
the	DT	the
adoption	NN	adoption
of	IN	of
CDC	NP	CDC
guidelines	NNS	guideline
across	IN	across
DHS-associated	JJ	DHS-associated
facilities	NNS	facility
.	SENT	.
Such	PDT	such
a	DT	a
policy	NN	policy
change	NN	change
has	VBZ	have
the	DT	the
potential	NN	potential
to	TO	to
protect	VB	protect
and	CC	and
save	VB	save
the	DT	the
lives	NNS	life
of	IN	of
the	DT	the
most	RBS	most
vulnerable	JJ	vulnerable
populations	NNS	population
under	IN	under
the	DT	the
auspices	NNS	auspice
of	IN	of
the	DT	the
federal	JJ	federal
government	NN	government
.	SENT	.
32266753/	CD	@card@
Intrauterine	JJ	intrauterine
vertical	JJ	vertical
transmission	NN	transmission
of	IN	of
SARS-CoV-2	NP	<unknown>
:	:	:
what	WP	what
we	PP	we
know	VBP	know
so	RB	so
far	RB	far
33264497/	CD	@card@
The	DT	the
structural	JJ	structural
basis	NN	basis
of	IN	of
accelerated	VBN	accelerate
host	NN	host
cell	NN	cell
entry	NN	entry
by	IN	by
SARS-CoV-2	NP	<unknown>
Severe	NP	Severe
acute	JJ	acute
respiratory	JJ	respiratory
syndrome	NN	syndrome
coronavirus	NN	coronavirus
2	CD	@card@
pandemic	NN	pandemic
capacity	NN	capacity
is	VBZ	be
derived	VBN	derive
from	IN	from
the	DT	the
unique	JJ	unique
structural	JJ	structural
features	NNS	feature
on	IN	on
its	PP$	its
spike	NN	spike
protein	NN	protein
:	:	:
fast	RB	fast
viral	JJ	viral
surfing	NN	surfing
over	IN	over
the	DT	the
epithelium	NN	epithelium
with	IN	with
flat	JJ	flat
N-terminal	JJ	N-terminal
domain	NN	domain
,	,	,
tight	RB	tight
binding	VBG	bind
to	TO	to
ACE2	NP	<unknown>
entry	NN	entry
receptor	NN	receptor
,	,	,
and	CC	and
furin	NN	<unknown>
protease	NN	protease
utilization	NN	utilization
.	SENT	.
In	IN	in
addition	NN	addition
,	,	,
the	DT	the
possible	JJ	possible
involvement	NN	involvement
of	IN	of
other	JJ	other
components	NNS	component
such	JJ	such
as	IN	as
lipid	NN	lipid
rafts	NNS	raft
,	,	,
CLRs	NP	<unknown>
,	,	,
and	CC	and
neuropilin	NN	<unknown>
is	VBZ	be
,	,	,
in	IN	in
combination	NN	combination
,	,	,
mediating	VBG	mediate
the	DT	the
accelerated	VBN	accelerate
cell	NN	cell
entry	NN	entry
and	CC	and
other	JJ	other
critical	JJ	critical
steps	NNS	step
in	IN	in
its	PP$	its
overwhelming	JJ	overwhelming
contagious	JJ	contagious
capacity	NN	capacity
and	CC	and
pandemy	NN	<unknown>
.	SENT	.
Severe	JJ	severe
acute	JJ	acute
respiratory	JJ	respiratory
syndrome	NN	syndrome
coronavirus	NN	coronavirus
2	CD	@card@
(	(	(
SARS-CoV-2	NP	<unknown>
)	)	)
is	VBZ	be
the	DT	the
causative	JJ	causative
agent	NN	agent
of	IN	of
the	DT	the
pandemic	JJ	pandemic
coronavirus	NN	coronavirus
disease	NN	disease
2019	CD	@card@
(	(	(
COVID-19	NP	<unknown>
)	)	)
that	WDT	that
exhibits	VBZ	exhibit
an	DT	an
overwhelming	JJ	overwhelming
contagious	JJ	contagious
capacity	NN	capacity
over	IN	over
other	JJ	other
human	JJ	human
coronaviruses	NNS	coronavirus
(	(	(
HCoVs	NP	<unknown>
)	)	)
.	SENT	.
This	DT	this
structural	JJ	structural
snapshot	NN	snapshot
describes	VBZ	describe
the	DT	the
structural	JJ	structural
bases	NNS	base
underlying	VBG	underlie
the	DT	the
pandemic	JJ	pandemic
capacity	NN	capacity
of	IN	of
SARS-CoV-2	NP	<unknown>
and	CC	and
explains	VBZ	explain
its	PP$	its
fast	JJ	fast
motion	NN	motion
over	IN	over
respiratory	JJ	respiratory
epithelia	NNS	<unknown>
that	WDT	that
allow	VBP	allow
its	PP$	its
rapid	JJ	rapid
cellular	JJ	cellular
entry	NN	entry
.	SENT	.
Based	VBN	base
on	IN	on
notable	JJ	notable
viral	JJ	viral
spike	NN	spike
(	(	(
S	NP	S
)	)	)
protein	NN	protein
features	NNS	feature
,	,	,
we	PP	we
propose	VBP	propose
that	IN	that
the	DT	the
flat	JJ	flat
sialic	JJ	sialic
acid-binding	NN	acid-binding
domain	NN	domain
at	IN	at
the	DT	the
N-terminal	JJ	N-terminal
domain	NN	domain
(	(	(
NTD	NN	NTD
)	)	)
of	IN	of
the	DT	the
S1	NP	<unknown>
subunit	NN	subunit
leads	VBZ	lead
to	TO	to
more	RBR	more
effective	JJ	effective
first	JJ	first
contact	NN	contact
and	CC	and
interaction	NN	interaction
with	IN	with
the	DT	the
sialic	JJ	sialic
acid	JJ	acid
layer	NN	layer
over	IN	over
the	DT	the
epithelium	NN	epithelium
,	,	,
and	CC	and
this	DT	this
,	,	,
in	IN	in
turn	NN	turn
,	,	,
allows	VBZ	allow
faster	RBR	faster
viral	JJ	viral
'	''	'
surfing	NN	surfing
'	''	'
of	IN	of
the	DT	the
epithelium	NN	epithelium
and	CC	and
receptor	NN	receptor
scanning	VBG	scan
by	IN	by
SARS-CoV-2	NP	<unknown>
.	SENT	.
Angiotensin-converting	NP	<unknown>
enzyme	NN	enzyme
2	CD	@card@
(	(	(
ACE-2	NP	<unknown>
)	)	)
protein	NN	protein
on	IN	on
the	DT	the
epithelial	JJ	epithelial
surface	NN	surface
is	VBZ	be
the	DT	the
primary	JJ	primary
entry	NN	entry
receptor	NN	receptor
for	IN	for
SARS-CoV-2	NP	<unknown>
,	,	,
and	CC	and
protein-protein	NN	protein-protein
interaction	NN	interaction
assays	NNS	assay
demonstrate	VBP	demonstrate
high-affinity	NN	high-affinity
binding	VBG	bind
of	IN	of
the	DT	the
spike	NN	spike
protein	NN	protein
(	(	(
S	NP	S
protein	NN	protein
)	)	)
to	TO	to
ACE-2	NP	<unknown>
.	SENT	.
To	TO	to
date	NN	date
,	,	,
no	DT	no
high-frequency	NN	high-frequency
mutations	NNS	mutation
were	VBD	be
detected	VBN	detect
at	IN	at
the	DT	the
C-terminal	JJ	C-terminal
domain	NN	domain
of	IN	of
the	DT	the
S1	JJ	<unknown>
subunit	NN	subunit
in	IN	in
the	DT	the
S	NP	S
protein	NN	protein
,	,	,
where	WRB	where
the	DT	the
receptor-binding	NN	receptor-binding
domain	NN	domain
(	(	(
RBD	NN	RBD
)	)	)
is	VBZ	be
located	VBN	locate
.	SENT	.
Tight	RB	tight
binding	VBG	bind
to	TO	to
ACE-2	NP	<unknown>
by	IN	by
a	DT	a
conserved	VBN	conserve
viral	JJ	viral
RBD	NN	RBD
suggests	VBZ	suggest
the	DT	the
ACE2-RBD	JJ	<unknown>
interaction	NN	interaction
is	VBZ	be
likely	RB	likely
optimal	JJ	optimal
.	SENT	.
Moreover	RB	moreover
,	,	,
the	DT	the
viral	JJ	viral
S	NP	S
subunit	NN	subunit
contains	VBZ	contain
a	DT	a
cleavage	NN	cleavage
site	NN	site
for	IN	for
furin	NN	<unknown>
and	CC	and
other	JJ	other
proteases	NNS	protease
,	,	,
which	WDT	which
accelerates	VBZ	accelerate
cell	NN	cell
entry	NN	entry
by	IN	by
SARS-CoV-2	NP	<unknown>
.	SENT	.
The	DT	the
model	NN	model
proposed	VBD	propose
here	RB	here
describes	VBZ	describe
a	DT	a
structural	JJ	structural
basis	NN	basis
for	IN	for
the	DT	the
accelerated	VBN	accelerate
host	NN	host
cell	NN	cell
entry	NN	entry
by	IN	by
SARS-CoV-2	NP	<unknown>
relative	JJ	relative
to	TO	to
other	JJ	other
HCoVs	NP	<unknown>
and	CC	and
also	RB	also
discusses	VBZ	discuss
emerging	VBG	emerge
hypotheses	NNS	hypothesis
that	WDT	that
are	VBP	be
likely	JJ	likely
to	TO	to
contribute	VB	contribute
to	TO	to
the	DT	the
development	NN	development
of	IN	of
antiviral	JJ	antiviral
strategies	NNS	strategy
to	TO	to
combat	VB	combat
the	DT	the
pandemic	JJ	pandemic
capacity	NN	capacity
of	IN	of
SARS-CoV-2	NP	<unknown>
.	SENT	.
34840464/	CD	@card@
Coronavirus	NP	<unknown>
disease	NN	disease
2019	CD	@card@
and	CC	and
future	JJ	future
pandemics	NNS	pandemic
:	:	:
Impacts	NNS	impact
on	IN	on
livestock	NN	livestock
health	NN	health
and	CC	and
production	NN	production
and	CC	and
possible	JJ	possible
mitigation	NN	mitigation
measures	VBZ	measure
The	DT	the
World	NP	World
Health	NP	Health
Organization	NP	Organization
declared	VBD	declare
coronavirus	NN	coronavirus
disease	NN	disease
2019	CD	@card@
(	(	(
COVID-19	NP	<unknown>
)	)	)
a	DT	a
pandemic	NN	pandemic
on	IN	on
March	NP	March
11	CD	@card@
,	,	,
2020	CD	@card@
.	SENT	.
COVID-19	NP	<unknown>
,	,	,
the	DT	the
current	JJ	current
global	JJ	global
health	NN	health
emergency	NN	emergency
,	,	,
is	VBZ	be
wreaking	VBG	wreak
havoc	NN	havoc
on	IN	on
human	JJ	human
health	NN	health
systems	NNS	system
and	CC	and
,	,	,
to	TO	to
a	DT	a
lesser	JJR	lesser
degree	NN	degree
,	,	,
on	IN	on
animals	NNS	animal
globally	RB	globally
.	SENT	.
The	DT	the
outbreak	NN	outbreak
has	VBZ	have
continued	VBN	continue
since	IN	since
the	DT	the
first	JJ	first
report	NN	report
of	IN	of
COVID-19	NP	<unknown>
in	IN	in
China	NP	China
in	IN	in
December	NP	December
2019	CD	@card@
,	,	,
and	CC	and
the	DT	the
second	JJ	second
and	CC	and
third	JJ	third
waves	NNS	wave
of	IN	of
the	DT	the
outbreak	NN	outbreak
have	VBP	have
already	RB	already
begun	VBN	begin
in	IN	in
several	JJ	several
countries	NNS	country
.	SENT	.
COVID-19	NP	<unknown>
is	VBZ	be
expected	VBN	expect
to	TO	to
have	VB	have
adverse	JJ	adverse
effects	NNS	effect
on	IN	on
crop	NN	crop
production	NN	production
,	,	,
food	NN	food
security	NN	security
,	,	,
integrated	JJ	integrated
pest	NN	pest
control	NN	control
,	,	,
tourism	NN	tourism
,	,	,
the	DT	the
car	NN	car
industry	NN	industry
,	,	,
and	CC	and
other	JJ	other
sectors	NNS	sector
of	IN	of
the	DT	the
global	JJ	global
economy	NN	economy
.	SENT	.
COVID-19	NP	<unknown>
induces	VBZ	induce
a	DT	a
range	NN	range
of	IN	of
effects	NNS	effect
in	IN	in
livestock	NN	livestock
that	WDT	that
is	VBZ	be
reflected	VBN	reflect
economically	RB	economically
since	IN	since
human	JJ	human
health	NN	health
and	CC	and
livelihood	NN	livelihood
are	VBP	be
intertwined	VBN	intertwine
with	IN	with
animal	JJ	animal
health	NN	health
.	SENT	.
We	PP	we
summarize	VBP	summarize
the	DT	the
potentially	RB	potentially
harmful	JJ	harmful
effects	NNS	effect
of	IN	of
COVID-19	NP	<unknown>
on	IN	on
livestock	NN	livestock
and	CC	and
possible	JJ	possible
mitigation	NN	mitigation
steps	NNS	step
in	IN	in
response	NN	response
to	TO	to
this	DT	this
global	JJ	global
outbreak	NN	outbreak
.	SENT	.
Mitigation	NN	mitigation
of	IN	of
the	DT	the
negative	JJ	negative
effects	NNS	effect
of	IN	of
COVID-19	NP	<unknown>
and	CC	and
future	JJ	future
pandemics	NNS	pandemic
on	IN	on
livestock	NN	livestock
requires	VBZ	require
the	DT	the
implementation	NN	implementation
of	IN	of
current	JJ	current
guidelines	NNS	guideline
.	SENT	.
35588736/	CD	@card@
Enhanced	JJ	enhanced
but	CC	but
variant-dependent	JJ	variant-dependent
serological	JJ	serological
and	CC	and
cellular	JJ	cellular
immune	JJ	immune
responses	NNS	response
to	TO	to
third-dose	JJ	<unknown>
BNT162b2	NP	<unknown>
vaccination	NN	vaccination
in	IN	in
patients	NNS	patient
with	IN	with
multiple	JJ	multiple
myeloma	NN	myeloma
34107137/	CD	@card@
Impact	NN	impact
of	IN	of
intermediate	JJ	intermediate
to	TO	to
high	JJ	high
doses	NNS	dose
of	IN	of
methylprednisolone	NN	<unknown>
on	IN	on
mortality	NN	mortality
rate	NN	rate
in	IN	in
patients	NNS	patient
with	IN	with
COVID-19	NP	<unknown>
pneumonia-induced	JJ	<unknown>
severe	JJ	severe
systemic	JJ	systemic
inflammation	NN	inflammation
In	IN	in
addition	NN	addition
to	TO	to
respiratory	JJ	respiratory
support	NN	support
needs	NNS	need
,	,	,
patients	NNS	patient
'	POS	'
characteristics	NNS	characteristic
to	TO	to
guide	VB	guide
indication	NN	indication
or	CC	or
timing	NN	timing
of	IN	of
corticosteroid	NN	corticosteroid
treatment	NN	treatment
in	IN	in
COVID-19	NP	<unknown>
patients	NNS	patient
are	VBP	be
not	RB	not
completely	RB	completely
established	VBN	establish
.	SENT	.
This	DT	this
study	NN	study
aimed	VBN	aim
to	TO	to
evaluate	VB	evaluate
the	DT	the
impact	NN	impact
of	IN	of
methylprednisolone	NN	<unknown>
on	IN	on
mortality	NN	mortality
rate	NN	rate
in	IN	in
patients	NNS	patient
with	IN	with
COVID-19	NP	<unknown>
pneumonia-induced	JJ	<unknown>
severe	JJ	severe
systemic	JJ	systemic
inflammation	NN	inflammation
(	(	(
PI-SSI	NP	<unknown>
)	)	)
.	SENT	.
Between	IN	between
9	CD	@card@
March	NP	March
and	CC	and
5	CD	@card@
May	NP	May
2020	CD	@card@
(	(	(
final	JJ	final
follow-up	NN	follow-up
on	IN	on
2	CD	@card@
July	NP	July
2020	CD	@card@
)	)	)
,	,	,
a	DT	a
retrospective	JJ	retrospective
cohort	NN	cohort
study	NN	study
was	VBD	be
conducted	VBN	conduct
in	IN	in
hospitalised	VBN	hospitalise
patients	NNS	patient
with	IN	with
COVID-19	NP	<unknown>
PI-SSI	NP	<unknown>
(	(	(
&gt	NP	<unknown>
;	:	;
=2	JJ	<unknown>
inflammatory	JJ	inflammatory
biomarkers	NNS	biomarker
[	SYM	[
IBs	NP	IB
]	SYM	]
:	:	:
temperature	NN	temperature
&gt	NN	&gt
;	:	;
=38C	NN	<unknown>
,	,	,
lymphocyte	NN	lymphocyte
&lt	NN	&lt
;	:	;
=800	JJ	<unknown>
cell/microL	NN	<unknown>
,	,	,
C-reactive	JJ	C-reactive
protein	NN	protein
&gt	NN	&gt
;	:	;
=100	JJ	<unknown>
mg/L	NN	<unknown>
,	,	,
lactate	NN	lactate
dehydrogenase	NN	dehydrogenase
&gt	NN	&gt
;	:	;
=300	JJ	<unknown>
units/L	NN	<unknown>
,	,	,
ferritin	NN	ferritin
&gt	NN	&gt
;	:	;
=1000	JJ	<unknown>
mcg/L	NN	<unknown>
,	,	,
D-dimer	NP	<unknown>
&gt	NP	<unknown>
;	:	;
=500	JJ	<unknown>
ng/mL	NNS	<unknown>
)	)	)
.	SENT	.
Patients	NNS	patient
received	VBD	receive
0.5-1.0	CD	@card@
mg/kg	NN	<unknown>
of	IN	of
methylprednisolone	NN	<unknown>
for	IN	for
5-10	CD	@card@
days	NNS	day
or	CC	or
standard	NN	standard
of	IN	of
care	NN	care
.	SENT	.
The	DT	the
primary	JJ	primary
outcome	NN	outcome
was	VBD	be
28-day	JJ	<unknown>
all-cause	NN	all-cause
mortality	NN	mortality
.	SENT	.
Secondary	JJ	secondary
outcomes	NNS	outcome
included	VBD	include
&gt	NN	&gt
;	:	;
=2	JJ	<unknown>
points	NNS	point
improvement	NN	improvement
on	IN	on
a	DT	a
7-item	NP	<unknown>
WHO-scale	NP	WHO-scale
(	(	(
Day	NP	Day
14	CD	@card@
)	)	)
,	,	,
transfer	NN	transfer
to	TO	to
intensive	JJ	intensive
care	NN	care
unit	NN	unit
(	(	(
ICU	NP	ICU
)	)	)
(	(	(
Day	NP	Day
28	CD	@card@
)	)	)
and	CC	and
adverse	JJ	adverse
effects	NNS	effect
.	SENT	.
Kaplan-Meier	NP	Kaplan-Meier
method	NN	method
and	CC	and
Cox	NP	Cox
proportional	JJ	proportional
hazard	NN	hazard
regression	NN	regression
were	VBD	be
implemented	VBN	implement
to	TO	to
analyse	VB	analyse
the	DT	the
time	NN	time
to	TO	to
event	NN	event
outcomes	NNS	outcome
.	SENT	.
A	DT	a
total	NN	total
of	IN	of
142	CD	@card@
patients	NNS	patient
(	(	(
corticosteroid	NN	corticosteroid
group	NN	group
n	NN	n
=	SYM	=
72	CD	@card@
,	,	,
control	NN	control
group	NN	group
n	NN	n
=	SYM	=
70	CD	@card@
)	)	)
were	VBD	be
included	VBN	include
.	SENT	.
A	DT	a
significant	JJ	significant
reduction	NN	reduction
in	IN	in
28-day	JJ	<unknown>
all-cause	NN	all-cause
mortality	NN	mortality
was	VBD	be
shown	VBN	show
with	IN	with
methylprednisolone	NN	<unknown>
in	IN	in
patients	NNS	patient
with	IN	with
respiratory	JJ	respiratory
support	NN	support
(	(	(
HR	NP	HR
:	:	:
0.15	CD	@card@
;	:	;
95	CD	@card@
%	NN	%
CI	NP	CI
0.03-0.71	CD	@card@
)	)	)
,	,	,
with	IN	with
&gt	NN	&gt
;	:	;
=3	NP	<unknown>
(	(	(
HR	NP	HR
:	:	:
0.17	CD	@card@
;	:	;
95	CD	@card@
%	NN	%
CI	NP	CI
0.05-0.61	CD	@card@
)	)	)
or	CC	or
&gt	NN	&gt
;	:	;
=4	NN	<unknown>
altered	VBN	alter
IB	NP	Ib
(	(	(
HR	NP	HR
:	:	:
0.15	CD	@card@
;	:	;
95	CD	@card@
%	NN	%
CI	NP	CI
0.04-0.54	CD	@card@
)	)	)
and	CC	and
in	IN	in
patients	NNS	patient
with	IN	with
both	DT	both
respiratory	JJ	respiratory
support	NN	support
and	CC	and
&gt	NN	&gt
;	:	;
=3	NP	<unknown>
(	(	(
HR	NP	HR
:	:	:
0.11	CD	@card@
;	:	;
95	CD	@card@
%	NN	%
CI	NP	CI
0.02-0.53	CD	@card@
]	SYM	]
or	CC	or
&gt	JJ	<unknown>
;	:	;
=4	NN	<unknown>
altered	VBN	alter
IB	NP	Ib
(	(	(
HR	NP	HR
:	:	:
0.14	CD	@card@
;	:	;
95	CD	@card@
%	NN	%
CI	NP	CI
0.04-0.51	CD	@card@
)	)	)
.	SENT	.
No	DT	no
significant	JJ	significant
differences	NNS	difference
were	VBD	be
found	VBN	find
in	IN	in
secondary	JJ	secondary
outcomes	NNS	outcome
.	SENT	.
Intermediate	JJ	intermediate
to	TO	to
high	JJ	high
doses	NNS	dose
of	IN	of
methylprednisolone	NN	<unknown>
,	,	,
initiated	VBN	initiate
between	IN	between
5	CD	@card@
and	CC	and
12	CD	@card@
days	NNS	day
after	IN	after
symptom	NN	symptom
onset	NN	onset
,	,	,
was	VBD	be
associated	VBN	associate
with	IN	with
a	DT	a
significant	JJ	significant
reduction	NN	reduction
in	IN	in
28-day	JJ	<unknown>
all-cause	JJ	<unknown>
mortality	NN	mortality
in	IN	in
patients	NNS	patient
with	IN	with
COVID-19	NP	<unknown>
pneumonia	NN	pneumonia
and	CC	and
&gt	NN	&gt
;	:	;
=3	JJ	<unknown>
o	NN	o
&gt	NN	&gt
;	:	;
=	SYM	=
4	CD	@card@
altered	JJ	altered
IB	NP	Ib
,	,	,
independently	RB	independently
of	IN	of
the	DT	the
need	NN	need
of	IN	of
respiratory	JJ	respiratory
support	NN	support
.	SENT	.
32729279/	CD	@card@
Severe	NP	Severe
Acute	JJ	acute
Respiratory	JJ	respiratory
Syndrome	NN	syndrome
Coronavirus	NP	<unknown>
2	CD	@card@
Detection	NN	detection
in	IN	in
the	DT	the
Radiology	NN	radiology
Department	NP	Department
of	IN	of
Hospitals	NPS	Hospitals
in	IN	in
Wuhan	NP	Wuhan
,	,	,
China	NP	China
34224607/	CD	@card@
The	DT	the
Accreditation	NN	accreditation
Council	NN	council
for	IN	for
Genetic	JJ	genetic
Counseling	NN	counseling
's	POS	's
response	NN	response
to	TO	to
COVID-19	NP	<unknown>
impact	NN	impact
on	IN	on
genetic	JJ	genetic
counseling	NN	counseling
programs	NNS	program
35305625/	CD	@card@
The	DT	the
clinically	RB	clinically
led	VBN	lead
worforcE	NN	<unknown>
and	CC	and
activity	NN	activity
redesign	NN	redesign
(	(	(
CLEAR	JJ	clear
)	)	)
programme	NN	programme
:	:	:
a	DT	a
novel	JJ	novel
data-driven	JJ	data-driven
healthcare	NN	<unknown>
improvement	NN	improvement
methodology	NN	methodology
The	DT	the
NHS	NN	NHS
is	VBZ	be
facing	VBG	face
substantial	JJ	substantial
pressures	NNS	pressure
to	TO	to
recover	VB	recover
from	IN	from
the	DT	the
COVID-19	NP	<unknown>
pandemic	NN	pandemic
.	SENT	.
Optimising	VBG	optimise
workforce	NN	workforce
modelling	VBG	model
is	VBZ	be
a	DT	a
fundamental	JJ	fundamental
component	NN	component
of	IN	of
the	DT	the
recovery	NN	recovery
plan	NN	plan
.	SENT	.
The	DT	the
Clinically	RB	clinically
Lead	JJ	Lead
workforcE	NN	workforce
and	CC	and
Activity	NN	activity
Redesign	NN	redesign
(	(	(
CLEAR	JJ	clear
)	)	)
programme	NN	programme
is	VBZ	be
a	DT	a
unique	JJ	unique
methodology	NN	methodology
that	WDT	that
trains	VBZ	train
clinicians	NNS	clinician
to	TO	to
redesign	VB	redesign
services	NNS	service
,	,	,
building	VBG	build
intrinsic	JJ	intrinsic
capacity	NN	capacity
and	CC	and
capability	NN	capability
,	,	,
optimising	VBG	optimise
patient	JJ	patient
care	NN	care
and	CC	and
minimising	VBG	minimise
the	DT	the
need	NN	need
for	IN	for
costly	JJ	costly
external	JJ	external
consultancy	NN	consultancy
.	SENT	.
This	DT	this
paper	NN	paper
describes	VBZ	describe
the	DT	the
CLEAR	JJ	clear
methodology	NN	methodology
and	CC	and
the	DT	the
evaluation	NN	evaluation
of	IN	of
previous	JJ	previous
CLEAR	JJ	clear
projects	NNS	project
,	,	,
including	VBG	include
the	DT	the
return	NN	return
